,0,1,2
8be60a8b22f977aa32228243c3ec65b6,spark,hive,"bigdata 3years.,onshore co-ordinator who can manage,drive offshore team,expertise etl using hive,mstr expert 5 years exper,talen,mstr,bigdata,talen & spark"
8ede06ba19ba68b46e374398aa1339a8,,,"use of emulators,test protocol,review requirements,write,debuggers,execute test protocols,electronic test equipment"
320967d71c3038eae5101e54b446b683,,,"data governance,risk management,enterprise control,infrastructure security"
05c479cfe8683e3c3df8a544eaeaf2e5,,,ibm websphere wcm architect
4e33ebd16dd768cdd7b16dc94fcb1138,,,"customer interaction skills,imaging,new computer setup,active directory,multi-tasking"
ce2c054c7470cea9af5cdc7bdf1cd453,,,"""banking""),mvc,( ""finance"",( ""bank"",""asp.net"",""financial"")"
3196ec46bb9a1ac6b9ebeeb51c4c57ad,,,"crm,etl,salesforce,service cloud"
c66ac261648869cb6606a628809d0e68,spark,"agile,hive","ab initio,mapr,sqoop,hbase,splunk,big data technologies (talend,data stage tools,etl tools for big data,pig"
0fb8382c23d67dcdcdbb3878e48f4efa,java,,"software development,software applications"
241e049849a38a629c89e3e31b494601,sql,,"autosys,unix scripting,production support"
a54424f8c44b2fca827af683a4f1b395,,,"node,rails,cms"
164859ea464593010273e0e399494226,,,"data security,information security"
e1317fbf036d72ee0d432800ddcb6a20,"javascript,c#,sql",asp.net,mvc
b99e1acb807a34027df86e792fbb3f69,"python,java,html",,"7.4,xsl,oracle 9i,xml,jboss,9.2,ant,vignette portal 7.3,10g,j2ee application server such as tomcat,bea weblogic 8.1,jira,etc),websphere."
0ab0334558a4004f14ce96fc5aa7aac3,,,"nxos,ccnp,ccna,cisco,nexus"
9a7470d318366cdae44799e9b4ec32e9,sql,,"expeditor,cobol w,mq,db2 programming,mvs,cics"
c15d00a5f4162e5f8b75576c0112b4c3,,,"ba,clinical,data"
ca02f270f49440f7c2bfbccad4c9c785,,,"oracle financials,hyperion calculation rules,load rules,master data management,calc scripts,batch scripting,bso cubes,aso,essbase partitioning,peoplesoft hr & custom data warehouses"
d03eac43ee018bfcc08f234cca54c0c7,"r,python,perl",,"machine learning,statistics,data science,predictive modelling,quantitative modelling"
c327e64b63cf6de93f1f2c9e525ef727,puppet,,"linux,redhat,hana,sap"
246968611cbe28b42ba8a87d39f9049a,sql,,"ipro products,ediscovery,litigation support"
04afb94f56f8166cc723f86e29b38159,,,businessobjects data services-bods etl developer
fe4e1ff277815ade2106e889788e37b1,,,"sql server,oracle databases,informatica,design,ssis,database concepts,sql queries,implementation,dwh methodologies"
edf15acae5fb7803fed443fd32b7e3f9,"php,javascript,python",agile,"node.js,mvc,aws"
c7cacd9365223d9ba201c2c90930d98c,,,agile scrum master delivery lead product manager owner
c1a7436fe5b75c6b6cf38f1adbb3ba7c,"c#,css,javascript,html",agile,"sqlite,ios,objective c,swift,sql server,xcode,oracle,mysql"
d6440c33d007eaf998b3ce871745a424,,,"data management,application architect,aws,apache,rest service design,web development,postrgresql,amazon redshift,hdfs"
9e1e915796902de8408eb71bb8b2fbc8,,,"sap sd,co,le,global sap experience,crm),mm,sap sd implementation,sap sd integration (fi"
50d47b2fc46d588de2cd06963f4c7c9f,,,"eliminations,inventory valuation,deep understanding of inter-company transfer pricing"
0b6fb71912350c06d7f2ebd26656dde0,,,"certification authorities (ca),pki,open source ca"
0b3843580c4d1e17b320d9cb9a00e06e,"javascript,java",,"apex web services,apex apis,crm,xml,salesforce"
db81a0640557a70a21b1a22d80052faf,,,"administration,sharepoint"
e25c2cbf9dfe13b9aaba063a3b13dbcf,,,"checkpoint,iptables,pf,unix,pki frameworks,(ccsp),e.g. kerberos,ipsec,cisco pix,ldap,(cissp).,linux,dns,(ccsk),ssl,active directory,asa"
e3088a227bd905142c20b74bc144d076,,,"net+ certification,a+ certification"
eb92814ac06bb51b778f41b93edf529b,,agile,pm
37e4ba5822a3632e971ceb9bd8dc4e5f,c++,,"low latency,trading systems"
b6faa368e75195d92e5ee4d18abec19b,,,see below:
4565b919bc6ef865f74ca52f0f190571,,,"windows 7,active directory,exchange"
efd55d7bf9113ab14ab8684d4c7ce2bb,e,,"db2,smp,dba,db2 installation"
d2791037a3f89b71309cf578fa2dd3ab,.net,,"supervision,development,desktop support,scheduling,scientific,windows,project management,windows 7,customer service,manager,project,http,research,management,call center"
4fd3f8ea34e3e06392ac6eb7d152a5f4,javascript,spring,"web developer,java programmer,application developer,senior java developer,software developer,java developer,web services,mobile developer,java architect"
96202d8880c7f58c393b9c0c8ac396f7,,,"unix,solaris,ibm blade chassis,vmware,hp,rhel,softlayer,apache,dns,weblogic,linux systems administrator,rackspace),websphere,aix,oracle tivoli,tomcat,cloud services(aws"
1ed9c8ff57b055b1433b8a3cdd508746,sql,,"qlikview,etl,oracle,sql server,business intelligence"
2daaf902244aea8eb747c53bf270272f,,agile,"certified scrum master,it project management,scrum master"
e7c10067a66893b4af90b22021b6f914,,,"portfolio,junior project manager"
513c571daef9a0426c564e36e7b216df,,,"postman,services testing,qa automation"
5bdded2472b38c349eecd0acffd8e869,,,network engineer
87d5721d935b36a6f9fc800d83fc4d4f,sql,asp.net,visual c#
9002efd073c50b530930ecfb67e6b099,,,"analytical,finance,ms office,operations management"
854b581ace90937039cafa79a098421d,,,"claims over 3 year(s),enrollment,payment processing ),(healthcare companies,claim intake,heal,(specifications,specs ),adjudication,(claims adjudication,member enrollment"
5332c55b485e497ef73667909e4abd6e,,,"networking,microsoft 7,helpdesk,outlook,applications support mobile devices,microsoft exchange,bloomberg,active directory,microsoft"
78d163bd5313b421c5a985c6796c0f66,,,"minimum of 7 years of business analysis experience,full lifecycle business analysis,preferably with strong user interaction"
285e62ecc1ef7c3de8e124602827cad2,sas,,"gsk,oncology,harp"
cbbb37aa47cf40f879cf420199257287,,,"use of emulators,test protocol,review requirements,write,debuggers,execute test protocols,electronic test equipment"
34434b6b4f3f99dc6be15e9e4c38c2e4,.net,"asp.net,angularjs",dot net
9861e3e157a447cb2c9dd90d3d503dc1,,,"cisco,iot"
866ce502a690130df7a93129f4be4064,,,"azure,sharepoint,office365,exchange"
8482ae321c44b146b931655e0182d595,,,"energy,""hp quality center"",quality assurance"
af76237660bfad43ac3f87649093944b,,,"active links,filters,forms"
0dff5e0c2e632a7bb8a1dc583de5f73c,,,"clarity implementation,reports,workflows,portlets"
50e362e68849619a20079d11e5d72bec,,,bachelor's degree in computer science mobile application development in ios management experience with software development teams
713f5d56c914ae127d09252ff4bef5a9,,,"windows server administration,azure,cloud"
c5f8795155c7c4f2855e50f2ea932232,"html,javascript,python",,web development
0c43e5db65120873c0a2d5ce86b71b5f,javascript,,"front end,ui"
64af65e6e5cc44fc392eb9599c2aba67,,,"xpression xdesign,xpression 4.1,xpression compuset"
4a39411438352767db43c0a5dce43726,java,,"aws,amazon web service,amazon webservice,multithreading,jvm,real-time,real time,concurrency,scalable,class loaders"
ac819bf97024a00a8c7ecd70f0f9bc64,ruby on rails,angular,
a116e67cd55e70c365248283a01b84d9,,,"otds,opentext,archive server"
922e7a57197f441719e2bdf5a7348f26,,,mobile testing oss bss devops selenium automation
b5f54ab1143fb2b62d78c19df75b9a29,,,"help desk,networking,ip,smtp,tcp"
64f576816c813171653470c7039a466b,,,lead engineer - euc_support
94bb687a810652557ef8c7fcec0fbbaf,,,"ambulatory analyst,systems analyst,epic analyst,"
e542e7dfecfbad53e63be85e03a33c35,java,,"omni-channel integration,full stack"
2e206446a8defbbd853d94e40e2684dd,,,"network,support,troubleshooting,windows,email,desktop"
9ae5c255375c0814e1f6c3d393d0f6a5,,,capital market trading
8282a53063f4902ed438f32a642f3720,"java,javascript",,"soapui,uft,6+years of experince in automation using hp alm,security testing,cucumber"
3d30f9e3e1e919ce1535037af3026cb4,,agile,"scrum,azure,systems integrator"",""application lifecycle management"",aws,""aws certified solutions architect"",itil,alm,""mcsd azure solutions architect"",""var"
b80a850f2aae0ad5de60a6e4c4831cb7,"php,css,html,javascript",,db design
92adec16fc88e91d118b9d66c8e69508,,,"dwt ),compression ),(video,video codec,(dct,codec"
4689892ad02fa461b5067afa8a33a7f1,,,appdynamics apm
dd6e705cfd9d5f0da623559d36f4af0a,,,"modules,3-5 years of linux administration,drivers,knowledge of linux kernels"
bb1481b5c47e62d917dec57d2a2defec,,,"security,encryption,project manager"
079f67941c9a72100d8e1b0885d758bf,"php,css,javascript,html",react,"design patterns,unix,object oriented programming,agile development,test driven development,angular js,mysql,bootstrap"
041492a18f6943d109d1d495ffa92b52,,,sap abap technical consultant
fdd069cfff8d58ff7936a2db6290ec44,,,"vmware,unix,storage,scripting,servers,window,linux"
79a5e246450750eb70db746151c39788,,,"customer service. great,ganizational skills"
28eb6829b9d6af4a135cf97a75bff5e0,,,network engineer
f2bc1cd56c2744af115294646c0a8de8,c#,asp.net,angular js
df47be0dbedc18ad1d487ba4bc9dbc1c,,,net asp mvc c# web
6b39c181a173d988d2d6369afbf675f8,,,managing
c49ce3cb2c63a99f1b16f838e8ae98c5,,,"ios,android"
1642f5dc16f192b1eac4c8771a97fae6,,,"technical recruiting,it recruiting"
5e975120ec7e321af5c107dc6fd10488,,,multiple openings
3ade60223c935cd467b876cdf2c836b8,,,claims examiner
45b3bb7a86fabb09bc60b800957272b0,sql,,"implementation roadmap,business solutions,risk assessment,business processes research,techno commercial evaluation,jira,technical,development of technical"
cce18e4fbb19128ff69ff1e6d9e31b5c,"css,html,javascript",,"oop design,principles,mvc architecture"
bac45c18394dde3ec6fb8717813a886f,,,onbase developer position at nj
6312e828b6593518c8cd4947d6ad0c35,javascript,,
1711cd409c891675ca2eef31fa383228,,,"ccvp,ccnp,cucm,cuc,cisco,uccx,""cisco unified communications manager"",""unified contact center express"",aruba,""cisco unity connection"""
40191299a0c7a8aafd1834f182087762,,,it security engineer
0b239151d2ab20d5dffb984f91dd243d,,,"voip,ip,ims,dns,enum,sip,tcp"
65555e262f88611b201bd5d7ecd52737,,,"uat test,sql to complete activities such as data scrubbing,charles river,asset management,bloomberg aim,financial product knowledge,data-mining strongly preferred,validation"
b359c1bfae9a16f20989ffc03df7a660,,,"pen testing,sdlc,threat modeling,pci,architecture,identity management,hipaa,application security,code review"
925a432791ad0da92e0bd54aae03dfec,".net,javascript,c#","angularjs,asp.net","jquery,mvc"
51ce9a86d3b998be5872839b313d067b,,,"point of sale,sdlc,payment,retail"
404ce705fa331207b611d575a8725783,sql,,"fix,linux,oms,unix"
1b740432ba60b8b1910c1bc5efa0b643,,,"cti call flows,core java,ivr"
4324b7d58e323b22d42c27889ba1b8f0,".net,c#",,"sql server,wpf"
78e3d63086af750f23aa3074d5420eb9,,,"must also have custom client software development management experience,manager offshore teams,must come from a microsoft .net stack environment"
e41505f82efc70faf3e6de312010196e,"css,html,.net",,user experience
388b1d1be3a0b18d8ddebca9ab55f928,,,"oss,telecom provisioning"
878dfeeb778d34629919b0f2f9a6e1f6,,django,"python frame works,python developer,python programmer"
3d267a54da9e63f69c5079314bfa8a0c,,,sap hana
bcbc71e65ce9c61b6885f4bd2590a537,,hadoop,
bb2db850e41f2a9c88553852a8b8a2cd,,,network engineer
98e9708334bedc4c895a3d9a6ff5752e,,,"insurance,property,project manager,documentation,business analysis,project management,quality assurance,business analyst,casualty insurance"
e2dfaad8c5e8f012e415d70d246a6528,,,"desktop,hardware,windows,software"
775687b654204e8c8758fd7071caf55b,"c#,java",,software engineer
4f31ec0fe26b6c87476f50595891a53a,,,"design *** visual design,user research *** interaction"
34513b6424816842fd456a5e4b6b0c15,,,"24x7,unix,linux,incident management"
160dee2a0cbf856f663999698bbca058,javascript,struts,"j2ee,oracle,key skills are java,html sql,xml jsp,jsp,multithreading,spring frameworks,jquery,web services"
fb9e66342b17a4185c0b0d11d120c0b9,,,"acquisition),sap m&a (merger,sap hcm functional"
8313886e04553766271b0aae6da994e7,,,"back end programming,design patterns,core java"
527ada2de72becdbcefb64956b055886,java,,"caching,capital markets"
3033cd1fda8ac505ab448a2ed2e98e9c,,asp.net,"crm dynamics,: c#,mvc,visual studio,vb.net"
7921ea619c8b40b5e351b6656adc9355,.net,,"dynamics crm,ms dynamics"
0ab40e2ecaeb923b1861edf28a8f3006,c++,,opengl
4ed02dd64d2ab901ea8acf590c14fb84,objective-c,,ios
b350bed52cf4d7f902fb3b1f91a619a5,,,"software testing,linux,quality assurance,qa"
1f53447c26574e557238a83b5f34fac2,,,ba certification with pegasystems (pega certified business architect) - cpba
c1857d6c53fd37444836529314793d0b,,,"lead,security architect"
5118063f0747929157414d359e40227e,,,"html 5 ),(html5,(angular,angular.js ),(javascript,java script )"
d1a22c79ba9c0044e5b1ab55e77638a4,php,,"oop,front-end development,back-end development,ood,jquery,"
6d71538fc0d2c7657b46f7b4a4faef8a,,,hadoop spark
6409b32b1eddddfbaa437f9e06728674,java,,j2ee
bb3e7fba1de71d9d5185f98ba4dc8c28,"css,html,javascript",angularjs,jquery
e72558c7be513654553a4e9f665c25b3,,,"security architecture - experience in financial domain,network operations,network design,senior network engineer"
6697a35aa981f76e286f46e9fa91fb49,,,"networking,project management,information security,systems implementation"
b556052956ec9b0b1eb8faa2707727a2,"c#,powershell",,"windows enginer,windows,contract to hire,full time,windows architect,microsoft"
4b18c94f093e46de5441d8c79916567a,"php,python,shell,javascript,perl,css,bash,html",,"""java script"",cms,mysql,linux,unix,drupal,lamp"
3594ab66971e4714c99ed7b3926ebeca,,,"clarity,pmp,ms office,banking,change management,raid management,project manager,pmo"
bd9636583a536a548588f3395e39e1d0,,,clarity ppm xog
af47fddece9720644080ca0ca8be7402,,,policy holder service representative.
4ce6a95f2e0a696f184860d4d8be504f,".net,c#",,mvc
6f6b097621763806fa771c062b08d37c,,,technical writer proposals sow statement of work
1b594c810f35fb07948017a6f1ddbf64,sql,,"ssrs,healthcare"
5392b92d0e726cb166b799d02e399f79,python,,finance
b99bf78751f344f01151d69d93d4b866,,,"monitor alerts,giac,cyber security,dlp,antivirus,threat,traffic,cissp,firewalls,soc,analyze,security,analysis"
a869b92434799d322236ab10df79a8f5,sql,,"pl,unix shell script,uat,script,qa,linux,oracle"
9b035cfc45a85db5a724c6fb505a0195,,,"sap bobj,data modeler,hana technical,data miner"
8879aa2b99d39600c8de830154cfb8f7,,,"tam,mre,webfocus,isam,tivoli access manager,dashboard,developer studio,managed report environment,reportcaster"
7c282ed3a34c66e2dbced9fcee5638cd,,,"arcgis server,arcgis portal,arcgisonline apis"
14ae928ceb5e17a4b85cf1cc98707fe3,,,"acl,data analyst"
a268907de730d6f752f0451887ae1092,sql,,"data analytics,unix,oracle dba,data analysis,database,pl"
ae19ac58edc801313f3e881fe4a09433,,,"network virtualization,architecture standards,routing protocols,large scale data center switch fabric architectures,internet,data center networking,cloud computing"
3cec37b72be28b3744e9d6fbf742a0c2,,,senior pega developer
b8a665cbf837c701717ac90c71201a66,"sql,java","spring,jsf","dynatrace,java application,query optimization,servlets,new relic,plsql,hibernate,jee,web services,jsp,hpsm,j2ee,eclipse ide"
6fbd07c3fa1a4c9cb2b579dbc01606ba,"java,scala,python",,"nosql,hadoop stack,big data"
c5fcdc93975a8e8077c9c78e59792469,"r,sas,sql,python",,"algorithm,visualization,visual analytics,machine learning,analytics,statistical,predictive,modelling"
11cb34a88665107fe8086323741c4e95,,,"anthill,maven,tps,release engineer,sonarqube,jenkins"
e5c65b50893ae027b7d6ec1f6f008066,,,"voice,ccnp,ccna,support experience,network troubleshooting experience"
02b0fd45cbc08a3d0f4f3459915471a8,"q,sql",,"test,ems,ba,testing,a,quality assurance,acle,qa,b,hp quality center"
8cfe6bab2076ccbda497c40df4705c6c,c#,,"json,or oracle,or vb.net,web services (wcf,ssrs,knockout,mvc,web api),webspere mq,sql server,client frameworks (jquery,entity framework,rest,etc.)"
e1ebd95e411791a0535d4a003e419b58,"sql,powershell",,"networking,development,tcp,windows,ip,release,desktop support,windows 7,mcse,manager,management"
06d8d234a288c0f9f67ac5751730a338,,,"acle,sql server experienc. they will see c# developers,must be able to handle a 50% handson 50% management vb.net asp.net"
b3503a937640b971faf1b0f3c728cebe,,,"documentation skills,requirements gathering,solid communication"
543f27c7ce9033567661d1ee4b4a0332,"python,java",,tomcat
1a0b7a81d784fe4045cb3e0ffe18dda0,,,"programming,project management,self motivated,superior communication skills"
68a78e49a837f805d7426af382f65305,cobol,,"mainframe,mvs,jcl. heavy business contact. strong documentation experience."
e2193314dc6d0213027786c9a75b40d2,"ajax,css,javascript","angularjs,nodejs","json,xml,aml,jsp,servlet,kyc,bootstrap"
a25e87a83e47ae8ff595cc2e015ce2e7,"spark,java,scala","flink,hadoop,storm","apache nifi,real-time stream processing,spark streaming,big data,kafka bus"
c96a82074b75210b93bd9f659acb9e66,,,"materials,networking,security,cisco,architecture,jsp,ccna,networks"
